2022-06-13 15:37:11,269, INFO, grower.py, 6d1de5d2-c3cc-49de-9ee6-f9f5d72757ee,-200.0
2022-06-13 15:37:11,382, INFO, grower.py, 4ac83235-76c7-4427-8d70-1c524e9c5116,-200.0
2022-06-13 15:37:11,565, INFO, grower.py, 063acff5-3073-449a-b0cc-0c60b7ad5aaf,-200.0
2022-06-13 15:37:11,619, INFO, grower.py, 08740f94-604b-4601-af0f-fbc42fd0b750,-200.0
2022-06-13 15:37:11,709, INFO, grower.py, 5df75c6a-e9c4-4abe-aee9-feb956c9fe26,-200.0
2022-06-13 15:37:11,806, INFO, grower.py, 3f5adcb3-14bc-42d1-911b-19d13efe396c,-200.0
2022-06-13 15:37:11,890, INFO, grower.py, c2201efb-82b8-46c1-9f2f-1acc6cdd6dc8,-200.0
2022-06-13 15:37:11,992, INFO, grower.py, c4cc6292-8c49-4fe2-9a33-0a148b315e8a,-148.0
2022-06-13 15:37:12,040, INFO, grower.py, 4e5681be-ab46-4c2f-8474-6357991becd4,-200.0
2022-06-13 15:37:12,097, INFO, grower.py, b8a301e6-c472-4f51-9051-6470748e9db4,-200.0
2022-06-13 15:37:12,142, INFO, grower.py, a60348dc-7f1f-4683-9d23-a7e0deea5861,-200.0
2022-06-13 15:37:12,195, INFO, grower.py, d3f476f2-461b-4fc7-9579-ebcf68c20e59,-200.0
2022-06-13 15:37:12,377, INFO, grower.py, 07c0e703-3dc6-47f9-b474-bece635a9824,-200.0
2022-06-13 15:37:12,498, INFO, grower.py, bdf829bc-7eee-4fe0-abfc-08bb02a319a2,-200.0
2022-06-13 15:37:12,691, INFO, grower.py, 42b51a4e-39b3-43d8-a660-2ab1b5ad1249,-200.0
2022-06-13 15:37:12,761, INFO, grower.py, b3016d26-f059-48ed-9d16-9b9cb585c34d,-200.0
2022-06-13 15:37:12,899, INFO, grower.py, d07f368d-0cc5-4538-8bdf-822acaa833a0,-200.0
2022-06-13 15:37:13,011, INFO, grower.py, 1a3e8374-e4dd-4977-832c-c6b6872c57d6,-200.0
2022-06-13 15:37:13,107, INFO, grower.py, e97f328b-89b5-4c84-bc08-e99bcc812f15,-200.0
2022-06-13 15:37:13,229, INFO, grower.py, 47feeeb5-3dcb-4628-b859-4086ba16ab55,-200.0
2022-06-13 15:37:13,330, INFO, grower.py, 3bb625c7-3ca5-4121-9dee-1059685570ff,-200.0
2022-06-13 15:37:13,472, INFO, grower.py, 71df60e9-cd19-40c3-9016-3a5aa3ad3892,-200.0
2022-06-13 15:37:13,544, INFO, grower.py, 23dc6c5c-3c5d-451e-b282-29fda90dd35a,-200.0
2022-06-13 15:37:13,682, INFO, grower.py, 8e3b7ee5-1f72-4d18-ac79-8c3620f3b8ed,-200.0
2022-06-13 15:37:13,718, INFO, grower.py, 4b99a2fa-caa5-4f69-bbbb-8ff4cb7326e3,-200.0
2022-06-13 15:37:13,870, INFO, grower.py, 0f134905-1c4e-4e00-84cf-83a35b8bc532,-200.0
2022-06-13 15:37:13,972, INFO, grower.py, e6dc4133-df62-4f89-b9a3-97f9eadde689,-200.0
2022-06-13 15:37:14,029, INFO, grower.py, 7ffadd25-b4c7-4182-bf68-0fe98a8eb47e,-200.0
2022-06-13 15:37:14,132, INFO, grower.py, 4b75c108-fa8b-4568-abf7-5f1188634aee,-200.0
2022-06-13 15:37:14,210, INFO, grower.py, d58e3686-7d31-41da-9cb4-d03e2c4155ff,-200.0
2022-06-13 15:37:14,326, INFO, grower.py, 0cd1ebad-4cd1-4d19-b98e-65302af0f28d,-200.0
